url,input
https://www.fightbookmma.com/samantha-onate-leads-the-charge-to-a-successful-day-2-for-mexico-at-the-2023-immaf-pan-american-championships,"For the aforementioned Jade Vazquez, her toughest test may well be yet to come. Brazil’s Giulliany Perea, fresh off a decision win over Columbia’s Alison Vargas, will face off against Vazquez in the penultimate bout of the Women’s Senior Strawweight division."
https://www.fightbookmma.com/samantha-onate-leads-the-charge-to-a-successful-day-2-for-mexico-at-the-2023-immaf-pan-american-championships,"Another Brazilian athlete quickly making a name for himself is Guilherme Porto, who competes in the welterweight division. Porto picked up his second submission win of the tournament, catching Juan Contreras Silva in a rear naked choke, securing a spot opposite Trinidad & Tobago’s Joshua James."
https://www.fightbookmma.com/samantha-onate-leads-the-charge-to-a-successful-day-2-for-mexico-at-the-2023-immaf-pan-american-championships,"Finally, host nation Colombia continue to impress, with nine of their fighters leaving with their hand raised. Special mention should be given to El Salvador and Jamaica, who picked up their first wins of the tournament."
https://www.fightbookmma.com/veterans-stadium-showcase-results-from-quincy-ma,"“Veterans Stadium Showcase,” presented by Granite Chin Promotions (GCP), was streamed live from Veterans Memorial Stadium in Quincy, Massachusetts. Part of the proceeds went to Operation Homefront."
https://www.fightbookmma.com/veterans-stadium-showcase-results-from-quincy-ma,"Ohan, Jr., the former New England Welterweight Champion, showed poise and patience as he adjusted and eventually broke-down the always tough Gigliotti on his way to a convincing eight-round unanimous decision."
https://www.fightbookmma.com/veterans-stadium-showcase-results-from-quincy-ma,"Gigliotti came out firing clean, explosive shots in the first round, taking the fight right to Ohan, Jr., the former New England Welterweight Champion. Ohan. Jr. started beating Gigliotti to the punch in the second. The third was even and Ohan, Jr. established control in the second half of the fourth round, putting together his punches, which slowed down Gigliotti. As both fighters landed punch after punch in the fifth, Ohan, Jr. suddenly floored Gigliotti with a left to the body at the end of the round. Ohan, Jr. patiently and methodically took control as Gigliotti rode his bike in the sixth, moving much more away rather than towards Ohan, Jr,, who hurt Gigliotti with more body punches as the bell rang."
https://www.fightbookmma.com/veterans-stadium-showcase-results-from-quincy-ma,"“Everything leading up to this fight made me better for this fight and my future,” Ohan, Jr. said after the fight. “I hit him with a picture-perfect body shot, but he’s a really tough kid. The first two rounds were for adjustments. He felt my power punches and that body shot was the beginning of the end for him. I had to adjust to beat him on the inside and that’s how I broke him down. I wish O got the stoppage, but I had a great performance. There’s always work to do, though, to get to the top.”"
https://www.fightbookmma.com/veterans-stadium-showcase-results-from-quincy-ma,"The co-featured event was a middleweight unification bout between USBF champion Julien “Black Dragon” Baptiste, of Woburn (MA), and Massachusetts titleholder Jamer Jones, of Pittsfield (MA), in a great fight, one that would have been the Fight of the Night on most shows."
https://www.fightbookmma.com/how-to-watch-lucha-libre-aaa-mexico-city-triplemania-xxxi-online,"Chapter 1: Unleash the Titans: Triplemania XXXI Bundle brings together the titans of Lucha Libre for an unforgettable night of action. Feel the rush as iconic wrestlers step into the ring to showcase their athleticism and skill. The much-anticipated match between El Hijo del Fantasma and Psycho Clown promises to be a highlight of the night, leaving fans at the edge of their seats as they witness an intense battle for supremacy."
https://www.fightbookmma.com/how-to-watch-lucha-libre-aaa-mexico-city-triplemania-xxxi-online,"Chapter 2: Drama and Rivalries: Beyond the physicality, Triplemania XXXI Bundle delves into the emotional rivalries that define Lucha Libre. Brace yourself for a clash of personalities and history as Lady Shani and Faby Apache lock horns in a grudge match fueled by years of animosity. The ring becomes a canvas for their stories to unfold, captivating fans with each move and moment."
https://www.fightbookmma.com/how-to-watch-lucha-libre-aaa-mexico-city-triplemania-xxxi-online,"Chapter 4: Future Stars Shine: As the legends take their place, Triplemania XXXI Bundle also showcases the rising stars of Lucha Libre. Witness the energy and potential of the Young Bucks of AAA as they defend their tag team titles. This match is a glimpse into the future of the sport, where new talents step up to create their own legacy and thrill audiences worldwide."
https://www.fightbookmma.com/how-to-watch-joshua-vs-helenius-boxing-in-canada,Main Card: 7:00 pm BST / 11:00 am PT / 1:00 pm CT / 2:00 pm ET
https://www.fightbookmma.com/how-to-watch-joshua-vs-helenius-boxing-in-canada,"After Whyte’s reports were revealed, Matchroom was under extreme pressure to find a suitable opponent for Joshua to fig"
https://www.fightbookmma.com/how-to-watch-joshua-vs-helenius-boxing-in-canada,"DAZN is the home of all the major fights from the boxing world, and Joshua’s fight with Whyte was also scheduled to be broadcast through DAZN PPV, but with the change of the opponent, the fight has been announced to be part of a standard subscription."
https://www.fightbookmma.com/how-to-watch-joshua-vs-helenius-boxing-in-canada,"Like always, DAZN will live stream the packed action night in over 200 countries this weekend across the globe, and if you’re not subscribed to any plan, choose one of the following subscription plans DAZN provides and enjoy the action."
https://www.fightbookmma.com/how-to-watch-joshua-vs-helenius-boxing-in-canada,"* For just £9.99 per month, fans can buy a monthly subscription which commits them to an entire year."
https://www.fightbookmma.com/sixteen-athletes-are-ready-to-light-up-the-bogota-sky-at-brave-cf-73,"These professional athletes got to size up their opponents when they met during the ceremonial weigh-ins and face-offs before going to war. While proceedings were respectful, there was no lack of intensity."
https://www.fightbookmma.com/sixteen-athletes-are-ready-to-light-up-the-bogota-sky-at-brave-cf-73,"“BRAVE Combat Federation means so much to me, I finally have this moment, and I now get to live out my dream,” said Torres, a former Flyweight contender, who paid respects to his late father by wearing the colors of Chigaco’s notorious Harrison Gents gang in his hair."
https://www.fightbookmma.com/sixteen-athletes-are-ready-to-light-up-the-bogota-sky-at-brave-cf-73,"Ahead of their electric Super Welterweight clash, Brazil’s Luis Cado and Willker Lemos produced an intense staredown when they met face to face before both athletes let off a thunderous raw head."
https://www.fightbookmma.com/sixteen-athletes-are-ready-to-light-up-the-bogota-sky-at-brave-cf-73,"On the LFC prelim card, the excitement got the better of Colombia’s Mauricio Otalora and El Salavador’s Carlos Belloso before officials stepped in to douse the flames on stage."
https://www.fightbookmma.com/sixteen-athletes-are-ready-to-light-up-the-bogota-sky-at-brave-cf-73,Only one athlete failed to make the weight cut as Ecuador’s Diego Morillo stepped onto the scales at 71.7kg ahead of his Lightweight bout against Colombia’s Gabriel Bula.
https://www.fightbookmma.com/helenius-vs-anthony-joshua-live-streams-dazn-boxing,Main Card: 7:00 pm BST / 11:00 am PT / 1:00 pm CT / 2:00 pm ET
https://www.fightbookmma.com/helenius-vs-anthony-joshua-live-streams-dazn-boxing,"Like always, the time could change depending on the length of the fights on the undercard."
https://www.fightbookmma.com/helenius-vs-anthony-joshua-live-streams-dazn-boxing,"Originally scheduled for a rematch against Dillian Whyte, Joshua’s plans took an unexpected turn. Their initial encounter took place in 2015, culminating in Joshua’s seventh-round knockout victory over Whyte. However, the 35-year-old Whyte was withdrawn from the rematch due to a failed pre-fight drug test."
https://www.fightbookmma.com/ufc-on-espn-51-bonus-winners-luque-vs-dos-anjos,"This event took place Saturday, August 12, 2023. The promotion hosted the event at the UFC Apex in Las Vegas. The entire card aired on ESPN and also streamed on ESPN+."
https://www.fightbookmma.com/ufc-on-espn-51-bonus-winners-luque-vs-dos-anjos,UFC officials announced the bonus winners after the event. Each fighter took home an extra $50k.
https://www.fightbookmma.com/ufc-on-espn-51-venum-payout-cub-swanson-top-earner-with-21000,"This event took place Saturday, August 12, 2023. The promotion hosted the event at the UFC Apex in Las Vegas. The entire card aired on ESPN and also streamed on ESPN+."
https://www.fightbookmma.com/ufc-on-espn-51-venum-payout-cub-swanson-top-earner-with-21000,"Fighters took home their Venum payout totalling $173,000. Fighters with 1-3 bouts receive $4,000 per appearance; 4-5 bouts get $4,500; 6-10 bouts get $6,000; 11-15 bouts earn $11,000; 16-20 bouts pocket $16,000; and 21 bouts and more get $21,000. Additionally, champions earn $42,000 while title challengers get $32,000. In addition to the based pay, UFC fighters will receive perpetuity royalty payments amounting to 20-30% of any UFC merchandise sold that bears their likeness, according to officials."
https://www.fightbookmma.com/from-rock-bottom-to-the-top-jose-shorty-torres-is-the-new-brave-cf-bantamweight-champion,"Competing at the Coliseo El Salitre, stars from the USA, South Africa, Colombia, Brazil, Trinidad and Tobago, El Salvador, Peru, and Ecuador all shone on the most-global MMA stage as Latin America’s finest superstars mixed it up with the world’s best in the main attraction of the BRAVE Pan-American Combat Week."
https://www.fightbookmma.com/from-rock-bottom-to-the-top-jose-shorty-torres-is-the-new-brave-cf-bantamweight-champion,"Ndebele drew first blood in the first round with his teep-like kicks, knees to the midsection, and inside leg kicks to nullify Torres’ high-level wrestling. The South African looked very comfortable with his silky striking and reach, cutting his American opponent open with his knees in the clinch. At one point in the first round, Torres closed the distance and produced one of many hip tosses, but Ndebele did well to escape the moment he hit the canvas."
https://www.fightbookmma.com/from-rock-bottom-to-the-top-jose-shorty-torres-is-the-new-brave-cf-bantamweight-champion,"Torres realized that he’d need to close the distance and take the fight to Ndebele and started doing just that in the second round. Ndebele used his height to his advantage as Torres battled to implement a strong wrestling game, but the American’s experience and high level soon found him making inroads, using angles and quick bursts of leg kicks to try and weaken Ndebele’s lead leg that he relied on so much to strike from distance."
https://www.fightbookmma.com/from-rock-bottom-to-the-top-jose-shorty-torres-is-the-new-brave-cf-bantamweight-champion,"Instead of returning to the feet where he had been dominant with his striking, Ndebele opted to try and take the back of Torres, who then tossed his opponent again before transitioning from a Kimura to an arm bar. Torres’ work rate played a role in the judges’ books as the American had been more active in the clinch and in the grappling exchanges for the duration of the fight."
https://www.fightbookmma.com/from-rock-bottom-to-the-top-jose-shorty-torres-is-the-new-brave-cf-bantamweight-champion,"In round four, Torres continued working the lead leg of Nkosi, who went back to his bread and butter, landing kicks to Torres’ body while working his straight jabs. Torres used his angles to close the distance again and pulled out another impressive hip toss."
https://www.fightbookmma.com/vaquero-navarrete-outlasts-oscar-valdez-in-brutal-all-mexican-showdown,"But as the rounds progressed, Navarrete’s power made a difference as his left uppercuts and hooks caused swelling below Valdez’s right eye. In the fifth and sixth rounds, Valdez started to connect with counter left hooks. In the 10th, a war broke out in the center of the ring, with both fighters exchanging to win the final rounds."
https://www.fightbookmma.com/vaquero-navarrete-outlasts-oscar-valdez-in-brutal-all-mexican-showdown,"“I think the people can best talk about what they saw. They saw the fight tonight. I was here fighting with Valdez. And I feel good. Thank God, I won. I appreciate what he did in the ring. He is a Mexican warrior. If the people want a rematch, they will demand it.”Valdez said, “He is a warrior. I tried my best. We gave it our best. He is a warrior. He is a true champion. I’m sorry I disappointed everyone. I feel terrible. I wanted to give you all a great fight. I hope you enjoyed the fight. I hope to return strong.”"
https://www.fightbookmma.com/top-prospect-jorge-cobas-marin-secures-finale-spot-on-day-3-of-the-2023-immaf-pan-american-championships,"One of Mexico’s top prospects, Jorge Cobos Marin, demonstrated why there is such a buzz around his name, shutting down talented Peruvian Jose Ayquipa, and claiming his spot in the flyweight finals. Marin will face off against a veteran of the 2022 IMMAF World Championships in Luiz Henrique, who has gone 2-0 in the Pan American Championships so far."
https://www.fightbookmma.com/top-prospect-jorge-cobas-marin-secures-finale-spot-on-day-3-of-the-2023-immaf-pan-american-championships,"Despite fielding a significantly smaller squad than the like of Mexico, Colombia or USA, El Salvador will have an athlete representing them in the finals. 27-year-old Rodrigo Jose Lopez Calderon overcame potent KO artist Ijaz Cave in the middleweight semi-finals, setting up an all-action bout vs. Team USA’s Jake Christensen. The American has a 100% finish rate in the tournament so far, with his move down from light heavyweight appearing to be paying dividends."
https://www.fightbookmma.com/top-prospect-jorge-cobas-marin-secures-finale-spot-on-day-3-of-the-2023-immaf-pan-american-championships,"Up at the Super Heavyweight division, 2022 Pan American silver medallist Anthony Ramirez scored an impressive TKO over Lincoln Nazareno. The native of Puerto Rico is set for a showdown in the finals against IMMAF newcomer, Gerardo Daniel Trujillo Munguia, another product of the streaking Team Mexico."
https://www.fightbookmma.com/top-prospect-jorge-cobas-marin-secures-finale-spot-on-day-3-of-the-2023-immaf-pan-american-championships,"After a closely contested affair, it was the former two-time IMMAF World Champion, Jose Torres, who was left with his hand raised and the bantamweight belt around his waist."
https://www.fightbookmma.com/emmanuel-rodriguez-secures-ibf-bantamweight-title-with-unanimous-decision-over-melvin-lopez,"Rodriguez (22-2, 13 KOs) sustained swelling over his right eye in the second round of the 12-round battle, and even though the eye ballooned as the fight wore on, he outclassed his opponent to the tune of 120-105 scores in his favor from all three judges."
https://www.fightbookmma.com/emmanuel-rodriguez-secures-ibf-bantamweight-title-with-unanimous-decision-over-melvin-lopez,"“I remained calm despite the headbutt that caused my eye to swell up in the second round. It kept getting more swollen, but my team did an outstanding job keeping it at bay. I never had a problem with my eyesight throughout the fight.”"
https://www.fightbookmma.com/emmanuel-rodriguez-secures-ibf-bantamweight-title-with-unanimous-decision-over-melvin-lopez,"Rodriguez put an exclamation point on the victory by knocking down Lopez (29-2, 19 KOs) three times in the final round, attacking him with a flurry of punches that put Lopez on the ropes."
https://www.fightbookmma.com/emmanuel-rodriguez-secures-ibf-bantamweight-title-with-unanimous-decision-over-melvin-lopez,"“I want Santiago next. He says that he doesn’t think anybody can beat him at 118 pounds, but I’m here to prove him wrong.”"
https://www.fightbookmma.com/emmanuel-rodriguez-secures-ibf-bantamweight-title-with-unanimous-decision-over-melvin-lopez,"Lopez said he appreciated the opportunity to square off with Rodriguez, and thought he had a chance late in the fight to emerge victorious."
https://www.fightbookmma.com/jose-shorty-torres-becomes-third-khk-team-bahrain-athlete-to-wear-a-brave-cf-belt,"Torres joins a distinguished list of KHK Team Bahrain athletes to hold a BRAVE CF title – including current Super Lightweight champion Eldar Eldarov and former Lightweight champion Ahmed Amir. Torres did well to face adversity in the early rounds of the five-round fight as Ndebele was very comfortable at range working body and head shots with his slick striking. He quickly realized that in order for him to do any significant damage, he would have to work his angles to close the distance and implement that high-level wrestling of his. Despite securing a big takedown in the first round, it was late in the second round that Torres started finding his timing and rhythm that built the foundation for him to unleash more takedowns, clinch work, and superior grappling."
https://www.fightbookmma.com/watch-the-full-episode-of-ufc-292-countdown,"UFC makes its highly anticipated return to Boston with two compelling championship bouts. This event will take place Saturday, August 19, 2023, at TD Garden with the main card at 10 p.m. ET/7 p.m. PT on ESPN+ PPV. The prelims will be seen on ESPN, ESPN Deportes, and ESPN+ at 8 p.m. ET/5 p.m. PT with the night’s action starting at 6 p.m. ET/3 p.m. PT with Early Prelims on ESPN+ (English and Spanish) and UFC Fight Pass."
https://www.fightbookmma.com/watch-the-full-episode-of-ufc-292-countdown,"In the co-main event, UFC strawweight champion Zhang Weili (23-3) fighting out of Beijing, China has her sights set on making her second reign as champion a dominant one. takes on No. 4 Amanda Lemos (13-2-1) fighting out of Para, Brazil strives to shock the world in the biggest opportunity of her MMA career."
https://www.fightbookmma.com/chordale-the-gift-booker-scorches-nicolas-hernandez-at-summer-heat-2023,"With the win, Booker retained the WBC US Super Welterweight title that he won at the same venue in April of this year. It was the third fight of 2023 for ‘The Gift,’ who was sharp from the opening bell."
https://www.fightbookmma.com/chordale-the-gift-booker-scorches-nicolas-hernandez-at-summer-heat-2023,Booker took control of the fight in the opening round with sharp right jabs to Hernandez’s head and body. His game plan was to capitalize off the mistakes of his 39-year-old opponent with stinging counter shots.
https://www.fightbookmma.com/chordale-the-gift-booker-scorches-nicolas-hernandez-at-summer-heat-2023,"“He was reaching with his shots from the beginning, so I wanted to take advantage of that” explained Booker, who threw short, compact counter lefts hands and a sneaky right uppercut in round 2. “When he would throw his left hand, I would roll and come back with my left hand.”"
https://www.fightbookmma.com/chordale-the-gift-booker-scorches-nicolas-hernandez-at-summer-heat-2023,"“I was changing up my shots,” explains Booker. “He was ok standing really close to me, so I started putting my punches together, changing the pace of the shots and occasionally sitting down on my punches. That’s what got him: I would hit him with a number of punches, then a hard one, then a number of punches again. He never knew which one would be hard, so it disoriented him.”"
https://www.fightbookmma.com/chordale-the-gift-booker-scorches-nicolas-hernandez-at-summer-heat-2023,"‘The Gift’ began delivering a one-sided beating in round 4, stunning Hernandez with a right hook. The patient and composed Booker couldn’t miss with his counter punches, and it looked like the end was near."
https://www.fightbookmma.com/applications-and-benefits-of-cbd-products-in-sports,"It is also often used as a pain relief medication, as it has been shown that CBD has pain-relieving properties and can be helpful for many scenarios, such as joint pain, muscle soreness, and even injury-related pain. There have also been instances of CBD muscle recovery, where several products have shown recovering properties, beneficial for athletes healing from an injury."
https://www.fightbookmma.com/applications-and-benefits-of-cbd-products-in-sports,"CBD is also known for its mental health properties, which promote relaxation and can help cope with anxiety and depression, which are two extremely common conditions, not only in the world in general but also in the field of sports and athletic competition."
https://www.fightbookmma.com/applications-and-benefits-of-cbd-products-in-sports,"So far, we have shown some of the applications and benefits of this natural substance. When considering it as a possible treatment for several matters, it is important to take into consideration the fact that it is quite a new industry. Therefore its regulations are still improving and developing."
https://www.fightbookmma.com/mexico-usa-both-claim-8-gold-medals-in-the-finals-of-the-2023-immaf-pan-american-championships,"At the start of the night, it appeared Mexico would be the frontrunner to top the medal table. Their Junior athletes were extremely impressive, claiming six out of the seven gold medals available. Of particular note was Diego Torres Rangel who built on his success at the 2022 IMMAF World Championships, submitting Colombia’s Brayam Mora Umbarila to claim gold at 170lbs."
https://www.fightbookmma.com/mexico-usa-both-claim-8-gold-medals-in-the-finals-of-the-2023-immaf-pan-american-championships,"As the Senior finals began, it was Teams USA and Brazil that began to catch up with Mexico. Brazil put on a number of sensational highlight reel finishes, as Josiane Oliveira landed a picture-perfect spinning back kick to the midriff of Daniela Galvis leading to the TKO stoppage."
https://www.fightbookmma.com/mexico-usa-both-claim-8-gold-medals-in-the-finals-of-the-2023-immaf-pan-american-championships,"Defending Pan American Strawweight champ Giulliany Perea also picked up an impressive win, submitting Mexico’s Jade Vazquez with a well-executed rear naked choke, whilst Ana Vitoria Diniz‘s lightning-fast armbar will be played on her highlight reel for years to come."
https://www.fightbookmma.com/mexico-usa-both-claim-8-gold-medals-in-the-finals-of-the-2023-immaf-pan-american-championships,"Up at Featherweight, Christian Ammons landed a perfect head kick on Arturo Castillejos, leading to the finished sequence, and a gold medal. Gloria Dacosta upset Brazil’s impressive run of form, finishing skilled Brazilian prospect Fernanda Guersone with strikes from top control."
https://www.fightbookmma.com/mexico-usa-both-claim-8-gold-medals-in-the-finals-of-the-2023-immaf-pan-american-championships,"Jake Christensen and Lester Batres were both involved in thrilling back-and-forths, taking on a pair of extremely talented opponents. Batres especially was forced to overcome huge adversity, rallying late in the fight to get the TKO stoppage."
https://www.fightbookmma.com/rising-stars-arabia-boxing-series-to-unveil-the-dawn-of-arab-boxing-showcasing-the-uaes-middle-east-regions-elite-talent,"“Seddiqi Sports has pioneered the sport in the region, and we recently celebrated our 10-year anniversary of opening Round 10 boxing club in the UAE,” AAM Seddiqi Sports Founder Ahmed A. Seddiqi said. “It’s time to show the world that in addition to hosting major events in the region, we also have homegrown talents that can perform at the highest level of boxing and become superstars of the sport. We are proud to host this monumental boxing event in Abu Dhabi and would like to thank DCT Abu Dhabi for believing in us and putting its trust in the RSA platform.”"
https://www.fightbookmma.com/rising-stars-arabia-boxing-series-to-unveil-the-dawn-of-arab-boxing-showcasing-the-uaes-middle-east-regions-elite-talent,"“The arrival of Rising Stars Arabia in the emirate further cements Abu Dhabi’s status as a regional hub for combat sports and other major athletic events and franchises,” commented HE Saleh Al Geziry, Director General for Tourism at DCT Abu Dhabi. We remain committed to enabling the development of homegrown talent and are proud to support this impressive line-up of Emirati and Arab fighters who are helping to promote and elevate the sport in the UAE and wider regions. With this ground-breaking fight series, not only are we nurturing a sport, but we are also proving once again that Abu Dhabi is a premier tourism destination offering diverse and exciting entertainment experiences to our residents and visitors from around the world.”"
https://www.fightbookmma.com/rising-stars-arabia-boxing-series-to-unveil-the-dawn-of-arab-boxing-showcasing-the-uaes-middle-east-regions-elite-talent,"The 10-round co-main event will pit undefeated UAE super flyweight prospect Sultan Al Nuaimi (9-0-0, 6KOs) against Jemsi Kibazange (18-6-3, 5KOs), of Tanzania. Al Nuami, known for his speed and agility, made waves with his most impressive career performance at the last event promoted by Matchroom Boxing in Abu Dhabi. He is one of only a few professional boxers in the UAE, where he was an amateur champion, and he is expected to put on a thrilling show for his home crowd."
https://www.fightbookmma.com/rising-stars-arabia-boxing-series-to-unveil-the-dawn-of-arab-boxing-showcasing-the-uaes-middle-east-regions-elite-talent,"Bader Samreen (8-0-0, 7KOs) is a titan from Jordan’s professional boxing scene and a bronze medalist as an amateur at the World Championships. Seven of his eight victories to date as a professional have been by way of jaw-dropping knockouts, each more electrifying than the last. Samreen will be stepping into the ring against a tough, experienced Mexican fighter, lightweight Jose “Cuate” Gonzales (16-2-2, 12KOs), who’s vast skills ensure a memorable fight."
https://www.fightbookmma.com/rising-stars-arabia-boxing-series-to-unveil-the-dawn-of-arab-boxing-showcasing-the-uaes-middle-east-regions-elite-talent,"Other fighters participating in this special event include a pair of Egyptian Olympians, cruiserweight Youssef Karrar (1-0-0, 0KO) and welterweight Marwan Mohamad Madboly (2-0-0, 1KO). Additional bouts will include fighters from Iran, Bahrain, and Morocco."
https://www.fightbookmma.com/brave-pan-american-combat-week-yet-another-successful-trip-for-the-most-global-mma-promotion,"As the Pan-American Championship closes out with its final medal ceremony, the week-long fight festival will become the biggest combat sports festival in Latin American and Colombia’s history."
https://www.fightbookmma.com/brave-pan-american-combat-week-yet-another-successful-trip-for-the-most-global-mma-promotion,The event was a resounding success as 550 athletes from 62 federations descended upon Belgrade to compete in Europe’s biggest combat sports festival before BRAVE CF 69 capped the ground-breaking week in style with an epic professional show in the nation’s capital.
https://www.fightbookmma.com/brave-pan-american-combat-week-yet-another-successful-trip-for-the-most-global-mma-promotion,"The impact made by BRAVE Combat Federation, the International Mixed Martial Arts Federation, and the Serbian Mixed Martial Arts Federation was to such an extent that the Serbian government officially endorsed MMA as a sport and announced the inclusion of MMA as part of the sports development initiative of Serbia. It was a great moment for the sport, its fans, and the Serbian tourism industry."
https://www.fightbookmma.com/brave-pan-american-combat-week-yet-another-successful-trip-for-the-most-global-mma-promotion,"In 2019, BRAVE Combat Federation, in collaboration with the International Mixed Martial Arts Federation, hosted the biggest International Combat Week at the time when the IMMAF World Championships took place in Isa Town, Bahrain, which was followed by the BRAVE CF 29 fight card, also marking the biggest mixed martial arts festival in Asia."
https://www.fightbookmma.com/brave-pan-american-combat-week-yet-another-successful-trip-for-the-most-global-mma-promotion,"After a two-year hiatus and crowd less events at the BRAVE CF headquarters, His Highness Sheikh Khaled bin Hamad Al Khalifa, First Deputy Chairman of the Supreme Council for Youth and Sports, President of the Public Sports Authority, and President of the Bahrain Olympic Committee, inaugurated the activities of the BRAVE International Combat Week 2022."
https://www.fightbookmma.com/ufc-292-embedded-vlogs-series-episode-1,"In episode #1, Champions Aljamain Sterling and Zhang Weili take their challengers seriously; Sean O’Malley and Amanda Lemos game plan for gold. Marlon “Chito” Vera prepares for a cross-country work trip."
https://www.fightbookmma.com/ufc-292-embedded-vlogs-series-episode-1,"In the main event, UFC bantamweight champion Aljamain Sterling (23-3) fighting out of Uniondale, N.Y. looks to make a statement and cement himself as the greatest bantamweight in UFC history. He plans to silence #2 ranked contender Sean O’Malley (16-1 1NC) fighting out of Glendale, Ariz. as he intends to make the most of his first title opportunity by landing another signature knockout."
https://www.fightbookmma.com/ufc-292-embedded-vlogs-series-episode-1,"In the co-main event, UFC strawweight champion Zhang Weili (23-3) fighting out of Beijing, China has her sights set on making her second reign as champion a dominant one. takes on #4 Amanda Lemos (13-2-1) fighting out of Para, Brazil strives to shock the world in the biggest opportunity of her MMA career."
https://www.fightbookmma.com/new-wbc-bantamweight-champ-alexandro-santiago-expects-keeping-the-title-will-be-even-harder-than-his-uphill-climb-to-win-it,"Fighting on the televised undercard of the Errol Spence Jr. vs. Terence Crawford pay-per-view superfight on Saturday, July 29 at the T-Mobile Arena in Las Vegas, Santiago (28-3-5, 14 KOs), from Tijuana, Baja California, Mexico, notched a unanimous decision victory over “The Filipino Flash” Donaire by scores of 115-113, 116-112 and 116-112."
https://www.fightbookmma.com/new-wbc-bantamweight-champ-alexandro-santiago-expects-keeping-the-title-will-be-even-harder-than-his-uphill-climb-to-win-it,"“It was an accident,” explained Santiago. “The top floor of the house, where my relatives were staying, burned down. I live with my parents right now and, thankfully, the firefighters were able to stop the fire before it got to the first floor.”"
https://www.fightbookmma.com/new-wbc-bantamweight-champ-alexandro-santiago-expects-keeping-the-title-will-be-even-harder-than-his-uphill-climb-to-win-it,"Santiago, who has had to endure no less than five controversial draws in his 10-year career, including one against then IBF junior bantamweight titlist Jerwin Ancajas for the title in September 2018, says that nothing thrown his way was going to affect his second chance at a world title."
https://www.fightbookmma.com/new-wbc-bantamweight-champ-alexandro-santiago-expects-keeping-the-title-will-be-even-harder-than-his-uphill-climb-to-win-it,The 27-year-old Santiago says he enjoyed a welcoming reception upon returning home from the victory.
https://www.fightbookmma.com/new-wbc-bantamweight-champ-alexandro-santiago-expects-keeping-the-title-will-be-even-harder-than-his-uphill-climb-to-win-it,"“A lot of my family couldn’t travel to watch the fight, so it was an amazing reception everybody was on the street waiting for me. I felt this overwhelming joy they were so proud of me. I worked so hard most of my life and it’s an amazing feeling to have achieved this finally."
https://www.fightbookmma.com/exclusive-interview-with-george-groves-i-tried-to-make-one-final-match-against-james-degale-in-westfield-but-he-wanted-too-much-money,"Whilst you think, George Groves gave Genting Casino a great retrospective of his career which I would love to share with you!"
https://www.fightbookmma.com/exclusive-interview-with-george-groves-i-tried-to-make-one-final-match-against-james-degale-in-westfield-but-he-wanted-too-much-money,"My story ended up winning a world title at the fourth attempt, a story of unwavering self-confidence and self belief, as well as resilience. Balls of steel resilience. Don’t get me wrong, when I first turned pro, I didn’t want that to be the story. I wanted my story to be the greatest of all time, a multi-weight, unified world champion, a hall of fame legend. But that’s not how boxing goes."
https://www.fightbookmma.com/exclusive-interview-with-george-groves-i-tried-to-make-one-final-match-against-james-degale-in-westfield-but-he-wanted-too-much-money,"“I’d love to have won that first fight against Froch. I certainly would have loved to have won the rematch at Wembley, where I got knocked out, where I got my lights turned off in front of a record attendance crowd for British boxing, which was just horrific. And from there on in my career is never going to be what I’d hoped it to be. If I’d won at Wembley, then maybe even with a blip in the first fight, I’d been back up to full momentum. I might have had a different route as a world champion. I could have obviously capitalised from that momentum."
https://www.fightbookmma.com/exclusive-interview-with-george-groves-i-tried-to-make-one-final-match-against-james-degale-in-westfield-but-he-wanted-too-much-money,"It was uncharted territory after defeat at Wembley. I don’t know if there is a person on the planet who could have put his arm around me and told me ‘this happened to me, this is what you need to think and feel, this is how you go about it.’ I am single minded and resolute about my direction and my purpose in boxing, so I’ve got to now carry on.. And I remember in the cab home from Wembley, I Tweeted saying, ‘I just got knocked the fuck out’. And that tweet done really well, 85,000 fucking retweets or something. Much more than any other post I did, pre fight or since. So I tried to show humour."
https://www.fightbookmma.com/exclusive-interview-with-george-groves-i-tried-to-make-one-final-match-against-james-degale-in-westfield-but-he-wanted-too-much-money,I tried to make one final match against James Degale in Westfield – but he wanted too much money!
https://www.fightbookmma.com/immaf-president-kerrith-brown-could-not-be-prouder-of-immaf-alumni-jose-torres-and-nkosi-ndebele,"Torres and former IMMAF African gold medalist Ndebele are shining examples of the great system put in place by the global amateur governing body and BRAVE Combat Federation, and President Brown could not be prouder of these two stars who have become household names on the professional circuit since. “It’s been a great night of fighting, the main event with Torres and Ndebele, it was really technical, it was just a very proud moment just to see two IMMAF athletes of Ndebele and Torres’ caliber compete on this level,” said Brown in a post-fight interview."
